Date,Apple,NVidia,Microsoft,Alphabet,Amazon,Meta,Tesla
2013-02-26,13.725626945495605,0.2871895134449005,22.38798713684082,19.701602935791016,12.968000411987305,27.285768508911133,2.295332908630371
2013-02-27,13.59111213684082,0.29252928495407104,22.747894287109375,19.942222595214844,13.162500381469727,26.767751693725586,2.3399999141693115
2013-02-28,13.494199752807617,0.2939223647117615,22.739715576171875,19.977630615234375,13.213500022888184,27.146303176879883,2.322000026702881
2013-03-01,13.160053253173828,0.2950831353664398,22.862411499023438,20.102052688598633,13.286999702453613,27.674287796020508,2.309999942779541
2013-03-04,12.84150218963623,0.2939223647117615,23.025999069213867,20.483800888061523,13.655500411987305,27.61451530456543,2.371999979019165
2013-03-05,13.18053913116455,0.2971726059913635,23.189594268798828,20.910184860229492,13.779500007629395,27.4152774810791,2.4433329105377197
2013-03-06,13.013010025024414,0.296940416097641,22.9769229888916,20.73015594482422,13.689499855041504,27.34554100036621,2.512666940689087
2013-03-07,13.163418769836426,0.2962440252304077,23.017822265625,20.760578155517578,13.694000244140625,28.471242904663086,2.5486669540405273
2013-03-08,13.198271751403809,0.29763686656951904,22.903303146362305,20.7336483001709,13.709500312805176,27.853601455688477,2.564666986465454
2013-03-11,13.386285781860352,0.29485100507736206,22.796972274780273,20.815933227539062,13.562000274658203,28.032915115356445,2.6066670417785645
2013-03-12,13.097691535949707,0.29577961564064026,22.82969093322754,20.636154174804688,13.706500053405762,27.724098205566406,2.6080000400543213
2013-03-13,13.095244407653809,0.29577961564064026,22.83786964416504,20.57880210876465,13.755000114440918,26.97694969177246,2.5986669063568115
2013-03-14,13.222115516662598,0.2960118353366852,23.017822265625,20.484800338745117,13.286999702453613,26.937103271484375,2.456666946411133
2013-03-15,13.56329345703125,0.2934579849243164,22.93602180480957,20.304271697998047,13.090999603271484,26.548585891723633,2.3526670932769775
2013-03-18,13.931983947753906,0.2913684844970703,22.985105514526367,20.141948699951172,12.894499778747559,26.389192581176758,2.3433330059051514
2013-03-19,13.894381523132324,0.28951120376586914,23.0505428314209,20.22996711730957,12.820500373840332,26.448965072631836,2.3386669158935547
2013-03-20,13.82070541381836,0.2929937243461609,23.165054321289062,20.314495086669922,12.86400032043457,25.7615909576416,2.396667003631592
2013-03-21,13.840572357177734,0.288350373506546,22.993289947509766,20.228471755981445,12.669500350952148,25.642047882080078,2.4006669521331787
2013-03-22,14.121220588684082,0.2897433340549469,23.107803344726562,20.204782485961914,12.887499809265137,25.6320858001709,2.441333055496216
2013-03-25,14.172273635864258,0.2881182134151459,23.034181594848633,20.18807601928711,12.800999641418457,25.03437042236328,2.502000093460083
2013-03-26,14.09768295288086,0.2902076244354248,23.034181594848633,20.25739860534668,13.01550006866455,25.11406707763672,2.5239999294281006
2013-03-27,13.82070541381836,0.29369017481803894,23.205955505371094,20.014034271240234,13.265000343322754,25.9907169342041,2.5439999103546143
2013-03-28,13.532720565795898,0.2978690564632416,23.402273178100586,19.80283546447754,13.32450008392334,25.4826602935791,2.5260000228881836
2013-04-01,13.112363815307617,0.2881182134151459,23.402273178100586,19.977380752563477,13.080499649047852,25.432849884033203,2.9286670684814453
2013-04-02,13.139266967773438,0.2851000428199768,23.55768585205078,20.27285385131836,13.166000366210938,25.323266983032227,2.9560000896453857
2013-04-03,13.206523895263672,0.28161758184432983,23.36138153076172,20.10230255126953,12.951499938964844,26.150108337402344,2.740000009536743
2013-04-04,13.0759859085083,0.28440341353416443,23.394094467163086,19.824779510498047,12.954000473022461,26.966989517211914,2.8006670475006104
2013-04-05,12.9378023147583,0.2892790138721466,23.47589683532715,19.525066375732422,12.77400016784668,27.285768508911133,2.757999897003174
2013-04-08,13.029816627502441,0.288582444190979,23.38591194152832,19.320600509643555,12.947500228881836,26.747825622558594,2.7886669635772705
2013-04-09,13.053362846374512,0.2932257652282715,24.220245361328125,19.390419006347656,13.057000160217285,26.488813400268555,2.700000047683716
2013-04-10,13.319639205932617,0.2978690564632416,24.768295288085938,19.702850341796875,13.238499641418457,27.465085983276367,2.7906670570373535
2013-04-11,13.278059959411621,0.2964760959148407,23.672204971313477,19.708086013793945,13.492500305175781,27.913373947143555,2.9059998989105225
2013-04-12,13.139571189880371,0.3039054274559021,23.54950714111328,19.699607849121094,13.643500328063965,27.295730590820312,2.9166669845581055
2013-04-15,12.835390090942383,0.29763686656951904,23.467708587646484,19.49713897705078,13.38599967956543,26.419082641601562,2.886667013168335
2013-04-16,13.030740737915039,0.30088722705841064,23.696739196777344,19.782392501831055,13.616999626159668,26.81756019592285,3.0393331050872803
2013-04-17,12.314146041870117,0.296940416097641,23.582225799560547,19.512847900390625,13.369999885559082,26.528661727905273,3.0299999713897705
2013-04-18,11.985502243041992,0.2911362648010254,23.54950714111328,19.097686767578125,12.970999717712402,25.592239379882812,3.131333112716675
2013-04-19,11.939033508300781,0.29183274507522583,24.351131439208984,19.944467544555664,13.015999794006348,25.6320858001709,3.188667058944702
2013-04-22,12.187885284423828,0.2922970950603485,25.218177795410156,19.950450897216797,13.177499771118164,25.871171951293945,3.3459999561309814
2013-04-23,12.415946006774902,0.29995864629745483,25.030044555664062,20.14469337463379,13.444999694824219,25.881135940551758,3.4006669521331787
2013-04-24,12.395463943481445,0.31017395853996277,25.97889518737793,20.283079147338867,13.439000129699707,26.010643005371094,3.361999988555908
2013-04-25,12.484731674194336,0.3127277195453644,26.126129150390625,20.17461395263672,13.734999656677246,26.040525436401367,3.4666669368743896
2013-04-26,12.754372596740723,0.3113347291946411,26.003440856933594,19.983116149902344,12.740500450134277,26.747825622558594,3.413332939147949
2013-04-29,13.149354934692383,0.3150494396686554,26.674169540405273,20.422962188720703,12.487000465393066,26.87733268737793,3.6626670360565186
2013-04-30,13.536386489868164,0.3196926712989807,27.074979782104492,20.560352325439453,12.690500259399414,27.664325714111328,3.5993330478668213
2013-05-01,13.429694175720215,0.3169066905975342,26.764156341552734,20.457122802734375,12.411499977111816,27.325618743896484,3.552000045776367
2013-05-02,13.620156288146973,0.32062143087387085,27.124059677124023,20.686023712158203,12.6274995803833,28.859758377075195,3.607332944869995
2013-05-03,13.75650405883789,0.32201433181762695,27.39399528503418,21.087718963623047,12.90250015258789,28.202268600463867,3.636667013168335
2013-05-06,14.084535598754883,0.321085661649704,27.606666564941406,21.48243522644043,12.78600025177002,27.465085983276367,3.9666669368743896
2013-05-07,14.021860122680664,0.3169066905975342,27.24675941467285,21.37471580505371,12.886500358581543,26.787673950195312,3.700666904449463
2013-05-08,14.180220603942871,0.32271096110343933,26.985008239746094,21.783645629882812,12.934000015258789,27.01679801940918,3.7193329334259033
2013-05-09,14.056510925292969,0.3229430615901947,26.715070724487305,21.730037689208984,13.008000373840332,26.937103271484375,4.626667022705078
2013-05-10,13.939573287963867,0.3375695049762726,26.739608764648438,21.948213577270508,13.181500434875488,26.578472137451172,5.117332935333252
2013-05-13,13.994036674499512,0.33060452342033386,27.017719268798828,21.880891799926758,13.225500106811523,26.717937469482422,5.853332996368408
2013-05-14,13.659221649169922,0.3354800045490265,27.619029998779297,22.11951446533203,13.416500091552734,26.966989517211914,5.549333095550537
2013-05-15,13.197308540344238,0.3412841558456421,27.88261604309082,22.837383270263672,13.32800006866455,26.498775482177734,5.656000137329102
2013-05-16,13.373644828796387,0.3396589457988739,28.07207489013672,22.537668228149414,13.206000328063965,26.03056526184082,6.150000095367432
2013-05-17,13.333022117614746,0.3452311158180237,28.72279930114746,22.67007064819336,13.494999885559082,26.150108337402344,6.099999904632568
2013-05-20,13.630606651306152,0.3445344865322113,28.895790100097656,22.653865814208984,13.381500244140625,25.66197395324707,5.995999813079834
2013-05-21,13.529973030090332,0.34815144538879395,28.706331253051758,22.614967346191406,13.442999839782715,25.562353134155273,5.8393330574035645
2013-05-22,13.58198070526123,0.336017370223999,28.50864601135254,22.17736053466797,13.14799976348877,25.064254760742188,5.815999984741211
2013-05-23,13.606293678283691,0.34138432145118713,28.12973403930664,22.012048721313477,13.09000015258789,24.964635848999023,6.182000160217285
2013-05-24,13.698922157287598,0.3392842411994934,28.22858238220215,21.775915145874023,13.086999893188477,24.21748924255371,6.4720001220703125
2013-05-28,13.584754943847656,0.33905094861984253,28.846370697021484,21.97414779663086,13.364500045776367,24.008289337158203,7.355332851409912
2013-05-29,13.692765235900879,0.3369508683681488,28.73104476928711,21.650991439819336,13.27649974822998,23.231258392333984,6.975333213806152
2013-05-30,13.896796226501465,0.34138432145118713,28.854597091674805,21.712080001831055,13.341500282287598,24.456575393676758,6.99666690826416
2013-05-31,13.839862823486328,0.33765071630477905,28.747516632080078,21.723552703857422,13.460000038146973,24.25733757019043,6.517333030700684
2013-06-03,13.870333671569824,0.3371841013431549,29.315868377685547,21.634035110473633,13.343999862670898,23.759241104125977,6.172667026519775
2013-06-04,13.82694149017334,0.33765071630477905,28.821657180786133,21.421344757080078,13.28499984741211,23.430496215820312,6.322667121887207
2013-06-05,13.697691917419434,0.33041712641716003,28.64867401123047,21.43630599975586,13.358499526977539,22.812856674194336,6.357999801635742
2013-06-06,13.493045806884766,0.3325170874595642,28.796937942504883,21.55948257446289,13.391500473022461,22.88258934020996,6.489999771118164
2013-06-07,13.596138000488281,0.3371841013431549,29.38177490234375,21.935747146606445,13.843500137329102,23.201372146606445,6.802667140960693
2013-06-10,13.50627613067627,0.3369508683681488,29.217041015625,22.197311401367188,14.053500175476074,24.23741340637207,6.670000076293945
2013-06-11,13.466581344604492,0.33065056800842285,28.69809341430664,21.937742233276367,13.73900032043457,23.93855857849121,6.297999858856201
2013-06-12,13.300095558166504,0.32785022258758545,28.829893112182617,21.742502212524414,13.583499908447266,23.679548263549805,6.51533317565918
2013-06-13,13.416110038757324,0.3353172838687897,28.5992488861084,21.86767578125,13.78950023651123,23.639699935913086,6.545332908630371
2013-06-14,13.234241485595703,0.33485057950019836,28.335660934448242,21.818801879882812,13.69950008392334,23.54007911682129,6.686666965484619
2013-06-17,13.294244766235352,0.3381175994873047,28.829893112182617,22.09832000732422,13.902999877929688,23.9285945892334,6.813333034515381
2013-06-18,13.287168502807617,0.336017370223999,28.81340980529785,22.45663070678711,14.088000297546387,24.117870330810547,6.892666816711426
2013-06-19,13.017281532287598,0.34628453850746155,28.492168426513672,22.458126068115234,13.907999992370605,24.21748924255371,6.97866678237915
2013-06-20,12.827718734741211,0.3369508683681488,27.58608055114746,22.0606689453125,13.67199993133545,23.809051513671875,6.710000038146973
2013-06-21,12.724929809570312,0.33648407459259033,27.40487289428711,21.965669631958008,13.668000221252441,24.436655044555664,6.636666774749756
2013-06-24,12.387655258178711,0.32948365807533264,27.77553367614746,21.687896728515625,13.530500411987305,23.84889793395996,6.765999794006348
2013-06-25,12.390423774719238,0.3318172097206116,27.73434829711914,21.5983829498291,13.604499816894531,24.157718658447266,6.826666831970215
2013-06-26,12.250099182128906,0.3299504816532135,28.294471740722656,21.784143447875977,13.878499984741211,24.06805992126465,7.047999858856201
2013-06-27,12.118077278137207,0.32691681385040283,28.516874313354492,21.869422912597656,13.8774995803833,24.566158294677734,7.283332824707031
2013-06-28,12.202704429626465,0.3276169002056122,28.450979232788086,21.951704025268555,13.884499549865723,24.785320281982422,7.157332897186279
2013-07-01,12.593221664428711,0.3290170431137085,28.302711486816406,22.13896369934082,14.104999542236328,24.715587615966797,7.811999797821045
2013-07-02,12.878491401672363,0.32878369092941284,27.956745147705078,22.000078201293945,14.18649959564209,24.317110061645508,7.8546671867370605
2013-07-03,12.94958209991455,0.32971712946891785,28.0144100189209,22.102807998657227,14.201499938964844,24.426692962646484,7.682666778564453
2013-07-05,12.845566749572754,0.3322839140892029,28.17914581298828,22.278846740722656,14.293999671936035,24.27726173400879,8.005999565124512
2013-07-08,12.772628784179688,0.33065056800842285,28.277996063232422,22.56808853149414,14.529500007629395,24.615968704223633,8.107333183288574
2013-07-09,12.997284889221191,0.3322839140892029,28.294471740722656,22.57183074951172,14.576499938964844,25.383039474487305,8.229999542236328
2013-07-10,12.947428703308105,0.3367173671722412,28.582780838012695,22.590530395507812,14.616499900817871,25.701820373535156,8.15133285522461
2013-07-11,13.149301528930664,0.34138432145118713,29.39824676513672,22.94584846496582,14.982999801635742,25.711780548095703,8.37399959564209
2013-07-12,13.125300407409668,0.3416177034378052,29.38177490234375,23.01466941833496,15.3774995803833,25.8114013671875,8.65999984741211
2013-07-15,13.153921127319336,0.3409176766872406,29.79363250732422,23.056806564331055,15.328499794006348,26.179996490478516,8.484000205993652
2013-07-16,13.238856315612793,0.34278440475463867,29.876001358032227,22.930139541625977,15.343500137329102,26.2198429107666,7.269999980926514
2013-07-17,13.242240905761719,0.3409176766872406,29.43943214416504,22.903709411621094,15.434499740600586,26.548585891723633,8.016667366027832
2013-07-18,13.286861419677734,0.33951762318611145,29.192319869995117,22.70747184753418,15.205499649047852,26.08037567138672,7.935332775115967
2013-07-19,13.07729434967041,0.3322839140892029,25.864532470703125,22.356393814086914,15.261500358581543,25.78151512145996,7.97866678237915
2013-07-22,13.119146347045898,0.3320505619049072,26.36698341369629,22.70797348022461,15.173999786376953,25.950868606567383,8.161999702453613
2013-07-23,12.893881797790527,0.33158382773399353,26.210487365722656,22.535924911499023,15.053000450134277,26.03056526184082,8.182666778564453
2013-07-24,13.556130409240723,0.33158382773399353,26.325803756713867,22.51348114013672,14.946999549865723,26.40911865234375,8.113332748413086
2013-07-25,13.494277954101562,0.3327505886554718,25.856290817260742,22.13447380065918,15.170000076293945,34.229251861572266,8.271332740783691
2013-07-26,13.570899963378906,0.3313504755496979,26.045745849609375,22.075878143310547,15.600500106811523,33.880577087402344,8.62600040435791
2013-07-29,13.78016471862793,0.33065056800842285,25.97985076904297,21.999082565307617,15.305000305175781,35.2951774597168,8.974666595458984
2013-07-30,13.950345993041992,0.33625078201293945,26.235197067260742,22.214765548706055,15.120499610900879,37.48680114746094,8.78266716003418
2013-07-31,13.926031112670898,0.3369508683681488,26.226957321166992,22.135719299316406,15.060999870300293,36.65995788574219,8.95199966430664
2013-08-01,14.053744316101074,0.3416177034378052,26.08692741394043,22.54639434814453,15.278499603271484,37.34733581542969,9.036666870117188
2013-08-02,14.234076499938965,0.3444178104400635,26.26814842224121,22.60499382019043,15.21049976348877,37.90520477294922,9.199999809265137
2013-08-05,14.446722984313965,0.34605130553245544,26.11164665222168,22.565845489501953,15.049500465393066,39.040863037109375,9.645333290100098
2013-08-06,14.317474365234375,0.3409176766872406,26.012794494628906,22.35564613342285,15.037500381469727,38.40330123901367,9.476667404174805
2013-08-07,14.309163093566895,0.34068432450294495,26.40817642211914,22.20803451538086,14.845499992370605,38.722084045410156,8.9486665725708
2013-08-08,14.280668258666992,0.34301772713661194,27.09185791015625,22.25815200805664,14.786999702453613,38.39333724975586,10.232000350952148
2013-08-09,14.0774564743042,0.3381175994873047,26.935348510742188,22.202049255371094,14.86299991607666,38.35348892211914,10.199999809265137
2013-08-12,14.47736930847168,0.3353172838687897,27.075382232666016,22.07986831665039,14.834500312805176,38.07455825805664,9.825332641601562
2013-08-13,15.165369987487793,0.33648407459259033,26.73528480529785,21.97364616394043,14.69849967956543,36.879119873046875,9.695332527160645
2013-08-14,15.441990852355957,0.35071825981140137,26.83482551574707,21.688396453857422,14.567000389099121,36.51053237915039,9.290666580200195
2013-08-15,15.423714637756348,0.3530515134334564,26.370296478271484,21.4353084564209,14.32349967956543,36.420875549316406,9.311332702636719
2013-08-16,15.560633659362793,0.35445165634155273,26.378589630126953,21.366737365722656,14.241000175476074,36.93889617919922,9.466667175292969
2013-08-19,15.728216171264648,0.3488515019416809,26.038488388061523,21.584665298461914,14.278499603271484,37.66611862182617,9.65999984741211
2013-08-20,15.521600723266602,0.3506104052066803,26.229278564453125,21.578933715820312,14.354499816894531,38.26383590698242,9.972000122070312
2013-08-21,15.561559677124023,0.3489687740802765,26.22098159790039,21.67642593383789,14.228500366210938,38.17417526245117,9.857333183288574
2013-08-22,15.5801420211792,0.35084494948387146,26.86800765991211,21.7856388092041,14.486499786376953,38.40330123901367,10.473333358764648
2013-08-23,15.52005386352539,0.35084494948387146,28.82566261291504,21.6983699798584,14.500499725341797,40.395687103271484,10.78933334350586
2013-08-26,15.580452919006348,0.3515484035015106,28.32794761657715,21.603116989135742,14.310500144958496,41.18268585205078,10.947999954223633
2013-08-27,15.135008811950684,0.3470924198627472,27.58968734741211,21.198179244995117,14.046500205993652,39.48915481567383,11.133999824523926
2013-08-28,15.206565856933594,0.3470924198627472,27.390596389770508,21.15828514099121,14.079000473022461,40.395687103271484,11.096667289733887
2013-08-29,15.23134708404541,0.34638896584510803,27.830244064331055,21.329835891723633,14.199000358581543,41.1229133605957,11.070667266845703
2013-08-30,15.092573165893555,0.34591981768608093,27.705814361572266,21.117141723632812,14.048999786376953,41.13287353515625,11.266667366027832
2013-09-03,15.134698867797852,0.3461543321609497,26.4449520111084,21.45326042175293,14.4399995803833,41.71066665649414,11.262666702270508
2013-09-04,15.447870254516602,0.34943777322769165,25.880884170532227,21.733774185180664,14.682000160217285,41.621009826660156,11.374667167663574
2013-09-05,15.341933250427246,0.3503758907318115,25.905765533447266,21.931507110595703,14.704999923706055,42.49766540527344,11.328666687011719
2013-09-06,15.433318138122559,0.3489687740802765,25.83940887451172,21.9320068359375,14.793000221252441,43.78274917602539,11.131333351135254
2013-09-09,15.679584503173828,0.35483160614967346,26.26245880126953,22.14320182800293,14.98550033569336,43.87240982055664,10.713333129882812
2013-09-10,15.322421073913574,0.3623363971710205,26.86800765991211,22.158660888671875,15.017999649047852,43.434078216552734,11.091333389282227
2013-09-11,14.488212585449219,0.36843401193618774,27.158336639404297,22.34617042541504,14.982000350952148,44.86860275268555,10.90133285522461
2013-09-12,14.642471313476562,0.3681994676589966,27.11685562133789,22.268125534057617,14.942999839782715,44.5797119140625,10.995332717895508
2013-09-13,14.401168823242188,0.37054482102394104,27.39889144897461,22.168636322021484,14.895999908447266,44.14138412475586,11.03600025177002
2013-09-16,13.943325996398926,0.3707791268825531,27.208106994628906,22.135969161987305,14.803000450134277,42.348228454589844,11.10533332824707
2013-09-17,14.104402542114258,0.3719518184661865,27.31593894958496,22.094829559326172,15.208499908447266,44.89849090576172,11.081999778747559
2013-09-18,14.3943510055542,0.3752351701259613,27.63945770263672,22.523954391479492,15.601499557495117,45.05788040161133,11.08133316040039
2013-09-19,14.63039493560791,0.3735935389995575,27.904897689819336,22.401025772094727,15.602999687194824,45.80502700805664,11.861332893371582
2013-09-20,14.478918075561523,0.3703101873397827,27.199811935424805,22.518718719482422,15.817000389099121,47.30928039550781,12.22599983215332
2013-09-23,15.198508262634277,0.36679232120513916,27.158336639404297,22.10455322265625,15.57450008392334,47.01042556762695,12.074000358581543
2013-09-24,15.15080451965332,0.3681994676589966,26.91777992248535,22.1130313873291,15.706500053405762,48.265628814697266,12.155332565307617
2013-09-25,14.916312217712402,0.3686685860157013,26.967554092407227,21.873409271240234,15.632499694824219,49.271785736083984,12.349332809448242
2013-09-26,15.061595916748047,0.36749595403671265,27.183225631713867,21.896848678588867,15.906000137329102,50.198246002197266,12.576000213623047
2013-09-27,14.954099655151367,0.36538514494895935,27.597980499267578,21.852466583251953,15.80049991607666,51.045013427734375,12.726667404174805
2013-09-30,14.768242835998535,0.3649161159992218,27.60626983642578,21.840496063232422,15.631999969482422,50.03885269165039,12.891332626342773
2013-10-01,15.115490913391113,0.364681601524353,27.85513687133789,22.117021560668945,16.047500610351562,50.22813415527344,12.866666793823242
2013-10-02,15.16505241394043,0.3644472360610962,28.137163162231445,22.141706466674805,16.02549934387207,50.08865737915039,12.063332557678223
2013-10-03,14.974550247192383,0.3606947064399719,28.087387084960938,21.844982147216797,15.73799991607666,48.99284744262695,11.553999900817871
2013-10-04,14.962778091430664,0.3656196892261505,28.103971481323242,21.751731872558594,15.95199966430664,50.84577560424805,12.065333366394043
2013-10-07,15.108992576599121,0.3656196892261505,27.62286376953125,21.586912155151367,15.501500129699707,50.327754974365234,12.204667091369629
2013-10-08,14.898035049438477,0.3625708818435669,27.382305145263672,21.28594970703125,15.161499977111816,46.96061325073242,11.648667335510254
2013-10-09,15.073054313659668,0.356942355632782,27.432069778442383,21.34055519104004,14.911499977111816,46.59202194213867,11.251999855041504
2013-10-10,15.167534828186035,0.3609292507171631,28.004438400268555,21.649246215820312,15.258500099182129,48.86334228515625,11.528667449951172
2013-10-11,15.265730857849121,0.3578806221485138,28.311365127563477,21.742752075195312,15.544500350952148,48.923118591308594,11.91333293914795
2013-10-14,15.365782737731934,0.36327457427978516,28.576807022094727,21.845483779907227,15.53499984741211,49.32159423828125,11.981332778930664
2013-10-15,15.447571754455566,0.361398309469223,28.609989166259766,21.992597579956055,15.319999694824219,49.3116340637207,12.262666702270508
2013-10-16,15.522839546203613,0.36585432291030884,28.73440933227539,22.39204978942871,15.524499893188477,50.94539260864258,12.237333297729492
2013-10-17,15.627849578857422,0.36655786633491516,28.966670989990234,22.16165542602539,15.53849983215332,52.011322021484375,12.186667442321777
2013-10-18,15.76384162902832,0.3707791268825531,28.99986457824707,25.219139099121094,16.446500778198242,54.013675689697266,12.226667404174805
2013-10-21,16.15011978149414,0.37171730399131775,29.024755477905273,25.016921997070312,16.32200050354004,53.645076751708984,11.506667137145996
2013-10-22,16.103961944580078,0.3698410987854004,28.684650421142578,25.109174728393555,16.62700080871582,52.479530334472656,11.435999870300293
2013-10-23,16.261640548706055,0.363508939743042,28.004438400268555,25.717832565307617,16.33799934387207,51.70249938964844,10.966667175292969
2013-10-24,16.476930618286133,0.3609292507171631,27.97126007080078,25.571714401245117,16.61050033569336,52.250404357910156,11.543333053588867
2013-10-25,16.292621612548828,0.3574114441871643,29.638595581054688,25.313640594482422,18.16950035095215,51.75231170654297,11.310667037963867
2013-10-28,16.414045333862305,0.35670799016952515,29.505868911743164,25.308652877807617,17.908000946044922,50.03885269165039,10.857333183288574
2013-10-29,16.005151748657227,0.3571769893169403,29.464385986328125,25.838268280029297,18.135000228881836,49.212013244628906,10.964667320251465
2013-10-30,16.259780883789062,0.356942355632782,29.480985641479492,25.693145751953125,18.054000854492188,48.82349395751953,10.614666938781738
2013-10-31,16.191627502441406,0.35623881220817566,29.37314796447754,25.69713592529297,18.201499938964844,50.0189323425293,10.662667274475098
2013-11-01,16.108924865722656,0.3578806221485138,29.47267723083496,25.608867645263672,17.950000762939453,49.5606803894043,10.811332702636719
2013-11-04,16.317087173461914,0.3475615382194519,29.812782287597656,25.58568000793457,17.937000274658203,48.036502838134766,11.680000305175781
2013-11-05,16.276819229125977,0.3470924198627472,30.393449783325195,25.471227645874023,17.944499969482422,49.919315338134766,11.787332534790039
2013-11-06,16.230703353881836,0.34943777322769165,31.670902252197266,25.50189781188965,17.80900001525879,48.93307876586914,10.077333450317383
2013-11-07,15.96804428100586,0.34122946858406067,31.106834411621094,25.13286590576172,17.17799949645996,47.3790168762207,9.317999839782715
2013-11-08,16.219486236572266,0.3649161159992218,31.339099884033203,25.334339141845703,17.515499114990234,47.349124908447266,9.196666717529297
